#########################################################################################################
# Mass-radius curves for irradiated ocean planets (0.2 M_Earth to 20 M_Earth)
# 
# x_core' : core to core+mantle mass fraction in the planet, i.e. the core mass fraction without taking into account H2O in hydrosphere or atmosphere
# x_H2O : total water mass fraction in the planet (taking into account the mass of H2O in the atmosphere)
# T_irr : irradiation temperature (in K)
# T_b : temperature at the boundary between the interior and the atmosphere model (in K)
# M_b : mass of the interior part of the planet (in units of M_Earth), obtained by integrating the density profile
# M_a : mass of the atmosphere of the planet (in units of M_Earth), obtained by integrating the density profile
#       the mass of the planet is thus M_p = M_b + M_a
# R_b : radius of the interior part of the planet (in units of R_Earth)
# R_a : thickness of the atmosphere (in units of R_Earth)
#       the radius of the planet is thus R_p = R_b + R_a
# errcode : integer indicating if the run succeeded or failed, based on the success or fail to interpolate the atmosphere properties in the final iteration of the interior model
#           value 0 : the interpolation succeeded
#           value 1 : atmosphere properties are extrapolated beyond the range of parameters
#           value 2 : extrapolation yields to unphysical results
#
# 2024 update:
# Added case x_H2O = 0 from Zeng+2016 models
#
#########################################################################################################

#  x_core'     x_H2O     T_irr       T_b              M_b              M_a              R_b              R_a   errcode
   0.50000   0.10000  1300.000  4152.963  1.771985159e+00  7.036688379e-04  1.441931155e+00  2.631871053e-01         0
   0.50000   0.10000  1300.000  4149.665  2.258862159e+00  6.507209105e-04  1.510329324e+00  2.170502736e-01         0
   0.50000   0.10000  1300.000  4146.844  2.878487327e+00  6.064170856e-04  1.584020477e+00  1.810249348e-01         0
   0.50000   0.10000  1300.000  4144.350  3.666270061e+00  5.739685731e-04  1.663565444e+00  1.527214273e-01         0
   0.50000   0.10000  1300.000  4128.023  4.672483770e+00  5.501882339e-04  1.750551157e+00  1.292380858e-01         0
   0.50000   0.10000  1300.000  4088.577  5.954625178e+00  5.272051130e-04  1.842544986e+00  1.086559725e-01         0
   0.50000   0.10000  1300.000  4053.814  7.588265275e+00  5.062140490e-04  1.940839196e+00  9.188337528e-02         0
   0.50000   0.10000  1300.000  4023.043  9.667714188e+00  4.870766608e-04  2.046161945e+00  7.811215857e-02         0
   0.50000   0.10000  1300.000  3995.361  1.231895461e+01  4.683636485e-04  2.157927509e+00  6.659680882e-02         0
   0.50000   0.10000  1300.000  3970.135  1.569878876e+01  4.524275531e-04  2.276384888e+00  5.698237915e-02         0
   0.50000   0.10000  1300.000  3906.930  1.999637062e+01  3.922074103e-04  2.399674360e+00  4.762837159e-02         1

   0.50000   0.20000  1300.000  4500.000  2.097651411e-01  2.626815882e-28  9.641363267e-01  2.198263228e+00         2
   0.50000   0.20000  1300.000  4500.000  2.545947601e-01  2.646403258e-28  9.902274118e-01  2.150121150e+00         2
   0.50000   0.20000  1300.000  4500.000  3.238947290e-01  3.157351452e-03  1.376264930e+00  7.125421117e+00         2
   0.50000   0.20000  1300.000  4322.383  4.095795237e-01  5.164435383e-28  1.360797508e+00  5.435529863e+00         2
   0.50000   0.20000  1300.000  4219.842  5.275786204e-01  2.456403640e-03  1.370945490e+00  1.920557493e+00         1
   0.50000   0.20000  1300.000  4192.422  6.720387498e-01  1.975042910e-03  1.396506568e+00  1.101119016e+00         0
   0.50000   0.20000  1300.000  4178.221  8.567814533e-01  1.604907430e-03  1.435012894e+00  7.400595415e-01         0
   0.50000   0.20000  1300.000  4168.986  1.091424710e+00  1.355597035e-03  1.480791811e+00  5.423924977e-01         0
   0.50000   0.20000  1300.000  4162.312  1.390724769e+00  1.177647873e-03  1.532563543e+00  4.166169873e-01         0
   0.50000   0.20000  1300.000  4157.255  1.772491492e+00  1.048718311e-03  1.592152565e+00  3.305231861e-01         0
   0.50000   0.20000  1300.000  4153.239  2.258478492e+00  9.488986971e-04  1.658810320e+00  2.679216202e-01         0
   0.50000   0.20000  1300.000  4149.918  2.878324663e+00  8.761928538e-04  1.733525136e+00  2.211317554e-01         0
   0.50000   0.20000  1300.000  4147.058  3.666038997e+00  8.176221407e-04  1.814043697e+00  1.846162158e-01         0
   0.50000   0.20000  1300.000  4144.536  4.672200895e+00  7.703541432e-04  1.902106117e+00  1.555351328e-01         0
   0.50000   0.20000  1300.000  4131.218  5.954895247e+00  7.311174482e-04  1.997755075e+00  1.313854904e-01         0
   0.50000   0.20000  1300.000  4090.508  7.588684360e+00  6.909339311e-04  2.096252830e+00  1.097956382e-01         0
   0.50000   0.20000  1300.000  4055.150  9.668876004e+00  6.580560422e-04  2.203860012e+00  9.255588867e-02         0
   0.50000   0.20000  1300.000  4023.397  1.232464683e+01  6.267705578e-04  2.317660198e+00  7.827417917e-02         0
   0.50000   0.20000  1300.000  3994.661  1.569917924e+01  5.958001715e-04  2.436233929e+00  6.634556700e-02         0
   0.50000   0.20000  1300.000  3968.980  1.999758650e+01  5.702147089e-04  2.564321046e+00  5.654663846e-02         0

   0.50000   0.30000  1300.000  4500.000  2.077813806e-01  2.915184635e-28  1.001302712e+00  2.524245790e+00         2
   0.50000   0.30000  1300.000  4500.000  2.544589781e-01  3.091485674e-28  1.083798279e+00  1.891220643e+00         2
   0.50000   0.30000  1300.000  4500.000  3.196455542e-01  2.749714988e-28  1.078583357e+00  1.508815572e+00         2
   0.50000   0.30000  1300.000  4500.000  4.125788939e-01  5.915442328e-28  1.505033146e+00  4.020507067e+00         2
   0.50000   0.30000  1300.000  4261.706  5.277909071e-01  3.393973748e-03  1.528415279e+00  2.967460622e+00         1
   0.50000   0.30000  1300.000  4208.079  6.723197374e-01  2.918110856e-03  1.543033151e+00  1.538832053e+00         1
   0.50000   0.30000  1300.000  4187.305  8.567697035e-01  2.396528812e-03  1.573663786e+00  9.765515486e-01         0
   0.50000   0.30000  1300.000  4175.218  1.091672193e+00  1.943364486e-03  1.612336609e+00  6.807097106e-01         0
   0.50000   0.30000  1300.000  4167.029  1.390763214e+00  1.649838258e-03  1.661656768e+00  5.094512800e-01         0
   0.50000   0.30000  1300.000  4160.996  1.771727004e+00  1.445412154e-03  1.719642739e+00  3.973004800e-01         0
   0.50000   0.30000  1300.000  4156.324  2.258216128e+00  1.291563685e-03  1.786448165e+00  3.180278740e-01         0
   0.50000   0.30000  1300.000  4152.540  2.878586669e+00  1.171657723e-03  1.861237497e+00  2.593198600e-01         0
   0.50000   0.30000  1300.000  4149.349  3.667225112e+00  1.073113867e-03  1.942256584e+00  2.141556186e-01         0
   0.50000   0.30000  1300.000  4146.599  4.673339694e+00  9.987709607e-04  2.032319778e+00  1.791092863e-01         0
   0.50000   0.30000  1300.000  4144.128  5.955621289e+00  9.398421648e-04  2.129099601e+00  1.510552108e-01         0
   0.50000   0.30000  1300.000  4122.842  7.587675080e+00  8.832036956e-04  2.229578548e+00  1.267153005e-01         0
   0.50000   0.30000  1300.000  4082.897  9.667628118e+00  8.337592884e-04  2.337248201e+00  1.059610945e-01         0
   0.50000   0.30000  1300.000  4047.781  1.232018441e+01  7.917543422e-04  2.453748717e+00  8.921983603e-02         0
   0.50000   0.30000  1300.000  4016.051  1.570097551e+01  7.507332681e-04  2.575439212e+00  7.529715272e-02         0
   0.50000   0.30000  1300.000  3987.275  1.999268774e+01  7.103682818e-04  2.701561694e+00  6.367554580e-02         0

   0.50000   0.40000  1300.000  4500.000  2.095846205e-01  3.377536737e-28  1.146168908e+00  1.984507643e+00         2
   0.50000   0.40000  1300.000  4500.000  2.543216603e-01  3.687940629e-28  1.168313031e+00  2.314416193e+00         2
   0.50000   0.40000  1300.000  4500.000  3.183611834e-01  3.425545481e-28  1.153679420e+00  1.959419076e+00         2
   0.50000   0.40000  1300.000  4500.000  4.123203982e-01  2.151462800e-03  1.658559379e+00  2.880080112e+00         2
   0.50000   0.40000  1300.000  4334.459  5.256773982e-01  6.951711955e-28  1.653396858e+00  4.202275299e+00         2
   0.50000   0.40000  1300.000  4229.366  6.724100763e-01  3.747707753e-03  1.680092238e+00  2.025015594e+00         1
   0.50000   0.40000  1300.000  4196.872  8.564902140e-01  3.269831653e-03  1.699782743e+00  1.237902314e+00         1
   0.50000   0.40000  1300.000  4181.418  1.091990195e+00  2.640789165e-03  1.734051096e+00  8.323963275e-01         0
   0.50000   0.40000  1300.000  4171.579  1.390874984e+00  2.219981613e-03  1.781252062e+00  6.095511787e-01         0
   0.50000   0.40000  1300.000  4164.531  1.772502264e+00  1.914264960e-03  1.837700346e+00  4.670584581e-01         0
   0.50000   0.40000  1300.000  4159.183  2.258167574e+00  1.686536181e-03  1.903015145e+00  3.691058444e-01         0
   0.50000   0.40000  1300.000  4154.927  2.878413605e+00  1.513227823e-03  1.977495342e+00  2.980719555e-01         0
   0.50000   0.40000  1300.000  4151.405  3.667432170e+00  1.375806044e-03  2.059632028e+00  2.444942034e-01         0
   0.50000   0.40000  1300.000  4148.385  4.672314783e+00  1.262799322e-03  2.148837956e+00  2.027570618e-01         0
   0.50000   0.40000  1300.000  4145.733  5.954464582e+00  1.169359072e-03  2.246100671e+00  1.696407486e-01         0
   0.50000   0.40000  1300.000  4143.362  7.590172716e+00  1.091949502e-03  2.352391987e+00  1.430314919e-01         0
   0.50000   0.40000  1300.000  4109.472  9.671329420e+00  1.017919622e-03  2.462057884e+00  1.192286244e-01         0
   0.50000   0.40000  1300.000  4070.835  1.232035469e+01  9.549877678e-04  2.577957666e+00  9.962203316e-02         0
   0.50000   0.40000  1300.000  4036.114  1.570053323e+01  9.030796191e-04  2.700929742e+00  8.371353111e-02         0
   0.50000   0.40000  1300.000  4004.823  2.000022235e+01  8.535863301e-04  2.829413022e+00  7.054885116e-02         1

   0.50000   0.50000  1300.000  4233.309  2.093858841e-01  3.228687424e-28  1.229179131e+00  1.114902222e+00         2
   0.50000   0.50000  1300.000  4500.000  2.539710461e-01  3.767345669e-28  1.248797093e+00  1.681348430e+00         2
   0.50000   0.50000  1300.000  4500.000  3.176728112e-01  4.465484388e-28  1.229596118e+00  6.888664451e+00         2
   0.50000   0.50000  1300.000  4500.000  4.123168121e-01  4.070458295e-28  1.314578006e+00  1.565730205e+00         2
   0.50000   0.50000  1300.000  4500.000  5.254462315e-01  7.658453253e-28  1.792261457e+00  3.234257261e+00         2
   0.50000   0.50000  1300.000  4262.466  6.722386859e-01  4.548335205e-03  1.815971131e+00  2.663883836e+00         1
   0.50000   0.50000  1300.000  4208.682  8.565184718e-01  4.069270913e-03  1.822616126e+00  1.510207745e+00         1
   0.50000   0.50000  1300.000  4187.734  1.091828495e+00  3.514892801e-03  1.850454414e+00  1.008522560e+00         0
   0.50000   0.50000  1300.000  4176.058  1.391409149e+00  2.886680321e-03  1.893875375e+00  7.167700260e-01         0
   0.50000   0.50000  1300.000  4167.971  1.772155839e+00  2.444440128e-03  1.947793577e+00  5.394437539e-01         0
   0.50000   0.50000  1300.000  4161.948  2.258390483e+00  2.124954132e-03  2.012526181e+00  4.210445016e-01         0
   0.50000   0.50000  1300.000  4157.207  2.878348992e+00  1.882485647e-03  2.085891745e+00  3.366079618e-01         0
   0.50000   0.50000  1300.000  4153.355  3.667399994e+00  1.698864008e-03  2.168853185e+00  2.743328559e-01         0
   0.50000   0.50000  1300.000  4150.100  4.673023516e+00  1.553045506e-03  2.260189445e+00  2.265318512e-01         0
   0.50000   0.50000  1300.000  4147.244  5.953985774e+00  1.429238309e-03  2.357702649e+00  1.885949884e-01         0
   0.50000   0.50000  1300.000  4144.718  7.589672506e+00  1.329986755e-03  2.465278039e+00  1.584380412e-01         0
   0.50000   0.50000  1300.000  4133.665  9.670824160e+00  1.240086280e-03  2.578216365e+00  1.331537294e-01         0
   0.50000   0.50000  1300.000  4091.765  1.232043255e+01  1.154540192e-03  2.694947571e+00  1.106288693e-01         0
   0.50000   0.50000  1300.000  4054.582  1.570622417e+01  1.078894120e-03  2.819525902e+00  9.238785297e-02         0
   0.50000   0.50000  1300.000  4021.446  1.999334301e+01  1.009794174e-03  2.949866848e+00  7.752017328e-02         0

   0.50000   0.60000  1300.000  4109.073  2.094017025e-01  3.542850274e-28  1.312626424e+00  1.200464127e+00         2
   0.50000   0.60000  1300.000  4500.000  2.526928727e-01  3.792165803e-28  1.252205677e+00  1.706584318e+00         2
   0.50000   0.60000  1300.000  4500.000  3.234781797e-01  4.567884030e-28  1.355372698e+00  2.004926727e+00         2
   0.50000   0.60000  1300.000  4500.000  4.120130920e-01  4.777573056e-28  1.389515616e+00  2.184957274e+00         2
   0.50000   0.60000  1300.000  4500.000  5.251062852e-01  5.199944729e-03  2.005793438e+00  3.900311244e+00         2
   0.50000   0.60000  1300.000  4323.301  6.689718998e-01  8.980055449e-28  1.947837375e+00  3.672083660e+00         2
   0.50000   0.60000  1300.000  4223.980  8.569038967e-01  4.825177054e-03  1.944630368e+00  1.812140995e+00         1
   0.50000   0.60000  1300.000  4195.077  1.091594280e+00  4.348813345e-03  1.965718499e+00  1.188886788e+00         1
   0.50000   0.60000  1300.000  4180.768  1.390723645e+00  3.656916544e-03  2.004414409e+00  8.348769574e-01         0
   0.50000   0.60000  1300.000  4171.499  1.772609006e+00  3.026626066e-03  2.055621877e+00  6.150805668e-01         0
   0.50000   0.60000  1300.000  4164.730  2.259406965e+00  2.595939574e-03  2.118911343e+00  4.740998873e-01         0
   0.50000   0.60000  1300.000  4159.509  2.877044401e+00  2.289971114e-03  2.192311326e+00  3.767830754e-01         0
   0.50000   0.60000  1300.000  4155.282  3.666688249e+00  2.049561763e-03  2.274959436e+00  3.048462696e-01         0
   0.50000   0.60000  1300.000  4151.734  4.673284181e+00  1.852815483e-03  2.365001331e+00  2.497948775e-01         0
   0.50000   0.60000  1300.000  4148.706  5.954966838e+00  1.694372198e-03  2.464591096e+00  2.071067172e-01         0
   0.50000   0.60000  1300.000  4146.044  7.589058203e+00  1.562844855e-03  2.573241951e+00  1.731820998e-01         0
   0.50000   0.60000  1300.000  4143.623  9.668805148e+00  1.450983389e-03  2.688653464e+00  1.456808523e-01         0
   0.50000   0.60000  1300.000  4113.157  1.232171556e+01  1.350190761e-03  2.807910259e+00  1.213931072e-01         0
   0.50000   0.60000  1300.000  4073.144  1.569856505e+01  1.258443302e-03  2.932909175e+00  1.010220520e-01         0
   0.50000   0.60000  1300.000  4037.544  1.999822642e+01  1.176913346e-03  3.065325423e+00  8.448928497e-02         0

   0.50000   0.70000  1300.000  4500.000  2.091464465e-01  3.520459884e-28  1.395351930e+00  8.618509289e-01         2
   0.50000   0.70000  1300.000  4234.804  2.539334380e-01  3.983590627e-28  1.409478338e+00  1.078859778e+00         2
   0.50000   0.70000  1300.000  4500.000  3.216804371e-01  4.555867678e-28  1.352030419e+00  2.017408703e+00         2
   0.50000   0.70000  1300.000  4473.358  4.126423528e-01  5.775166039e-28  1.466829281e+00  4.645825898e+00         2
   0.50000   0.70000  1300.000  4500.000  5.218628867e-01  4.962752368e-28  1.491969765e+00  1.382154026e+00         2
   0.50000   0.70000  1300.000  4495.732  6.688181404e-01  9.347526662e-28  2.049399808e+00  2.630495860e+00         2
   0.50000   0.70000  1300.000  4245.765  8.568363540e-01  5.578230655e-03  2.070207488e+00  2.184898745e+00         1
   0.50000   0.70000  1300.000  4203.827  1.091673129e+00  5.137458054e-03  2.080503525e+00  1.375912506e+00         1
   0.50000   0.70000  1300.000  4185.621  1.391263752e+00  4.548625080e-03  2.113736747e+00  9.647243369e-01         0
   0.50000   0.70000  1300.000  4175.012  1.772357767e+00  3.765805648e-03  2.162095425e+00  7.014584718e-01         0
   0.50000   0.70000  1300.000  4167.466  2.258347153e+00  3.210534687e-03  2.223909726e+00  5.350102314e-01         0
   0.50000   0.70000  1300.000  4161.693  2.877691876e+00  2.791521167e-03  2.295318818e+00  4.201890983e-01         0
   0.50000   0.70000  1300.000  4157.105  3.668017838e+00  2.474382104e-03  2.377606097e+00  3.374034313e-01         0
   0.50000   0.70000  1300.000  4153.322  4.674321334e+00  2.227020439e-03  2.469551763e+00  2.753894099e-01         0
   0.50000   0.70000  1300.000  4150.107  5.954723631e+00  2.029243311e-03  2.570678654e+00  2.275726333e-01         0
   0.50000   0.70000  1300.000  4147.267  7.587398198e+00  1.860515652e-03  2.678670938e+00  1.894247838e-01         0
   0.50000   0.70000  1300.000  4144.721  9.667474532e+00  1.717776988e-03  2.794863556e+00  1.587489211e-01         0
   0.50000   0.70000  1300.000  4133.578  1.231951098e+01  1.594490982e-03  2.919347862e+00  1.332381651e-01         0
   0.50000   0.70000  1300.000  4090.752  1.570525982e+01  1.471435325e-03  3.044661567e+00  1.101933105e-01         0
   0.50000   0.70000  1300.000  4052.976  1.999509630e+01  1.362884435e-03  3.176680356e+00  9.170076455e-02         0

   0.50000   0.80000  1300.000  3447.461  2.062779569e-01  3.750713621e-28  1.476374849e+00  9.216249563e-01         2
   0.50000   0.80000  1300.000  4231.510  2.536633689e-01  4.295614999e-28  1.491115354e+00  1.146520217e+00         2
   0.50000   0.80000  1300.000  4500.000  3.219248047e-01  5.055896178e-28  1.503575954e+00  1.680532990e+00         2
   0.50000   0.80000  1300.000  4500.000  4.078327524e-01  5.379842252e-28  1.520267316e+00  1.707602070e+00         2
   0.50000   0.80000  1300.000  4500.000  5.227460876e-01  5.638328411e-28  1.568076802e+00  1.597815946e+00         2
   0.50000   0.80000  1300.000  4500.000  6.676843390e-01  1.037193317e-27  2.181596941e+00  3.001596099e+00         2
   0.50000   0.80000  1300.000  4281.455  8.565363458e-01  6.386941254e-03  2.206224045e+00  2.719844374e+00         1
   0.50000   0.80000  1300.000  4214.929  1.091635768e+00  5.915619299e-03  2.198939311e+00  1.583322750e+00         1
   0.50000   0.80000  1300.000  4191.277  1.391205298e+00  5.415566606e-03  2.225039588e+00  1.098742144e+00         1
   0.50000   0.80000  1300.000  4178.724  1.772840816e+00  4.614341727e-03  2.269721710e+00  7.954757713e-01         0
   0.50000   0.80000  1300.000  4170.323  2.259230680e+00  3.850973034e-03  2.328430572e+00  5.967506109e-01         0
   0.50000   0.80000  1300.000  4164.024  2.877633519e+00  3.299011661e-03  2.398807515e+00  4.640259610e-01         0
   0.50000   0.80000  1300.000  4159.032  3.666956111e+00  2.911401626e-03  2.480708606e+00  3.705810907e-01         0
   0.50000   0.80000  1300.000  4154.957  4.674545717e+00  2.607630531e-03  2.573258922e+00  3.009778315e-01         0
   0.50000   0.80000  1300.000  4151.509  5.955769188e+00  2.357456465e-03  2.673707269e+00  2.473365185e-01         0
   0.50000   0.80000  1300.000  4148.535  7.587957187e+00  2.153123642e-03  2.784202097e+00  2.053400715e-01         0
   0.50000   0.80000  1300.000  4145.885  9.669519048e+00  1.978989788e-03  2.903117979e+00  1.716196646e-01         0
   0.50000   0.80000  1300.000  4143.449  1.232187600e+01  1.822682027e-03  3.027698865e+00  1.439600200e-01         0
   0.50000   0.80000  1300.000  4109.868  1.570113842e+01  1.686379416e-03  3.158060167e+00  1.196165019e-01         0
   0.50000   0.80000  1300.000  4069.556  1.999546385e+01  1.557972381e-03  3.291267132e+00  9.919751264e-02         0

   0.50000   0.90000  1300.000  3220.549  2.085927868e-01  4.040857462e-28  1.572336121e+00  9.696121331e-01         2
   0.50000   0.90000  1300.000  4008.961  2.535351127e-01  4.276217461e-28  1.577455496e+00  8.368640358e-01         2
   0.50000   0.90000  1300.000  4500.000  3.233947402e-01  4.887283561e-28  1.593966908e+00  9.974464820e-01         2
   0.50000   0.90000  1300.000  4500.000  3.962272386e-01  5.565321823e-28  1.539540240e+00  1.851939036e+00         2
   0.50000   0.90000  1300.000  4337.587  5.246164160e-01  6.977832392e-28  1.654924924e+00  4.258035708e+00         2
   0.50000   0.90000  1300.000  4500.000  6.674926505e-01  3.842607107e-03  2.331081807e+00  2.120598258e+00         2
   0.50000   0.90000  1300.000  4325.348  8.519029536e-01  1.168370228e-27  2.302299516e+00  3.262350367e+00         2
   0.50000   0.90000  1300.000  4230.056  1.091516215e+00  6.714033058e-03  2.325300485e+00  1.830725428e+00         1
   0.50000   0.90000  1300.000  4198.127  1.390822590e+00  6.279904108e-03  2.341175185e+00  1.242326764e+00         1
   0.50000   0.90000  1300.000  4182.718  1.772417966e+00  5.601803341e-03  2.380182630e+00  9.009968668e-01         0
   0.50000   0.90000  1300.000  4173.278  2.258653939e+00  4.674589594e-03  2.436085138e+00  6.689556066e-01         0
   0.50000   0.90000  1300.000  4166.336  2.878600442e+00  3.999666389e-03  2.505531746e+00  5.161649613e-01         0
   0.50000   0.90000  1300.000  4160.936  3.667582911e+00  3.489483095e-03  2.586164406e+00  4.087612705e-01         0
   0.50000   0.90000  1300.000  4156.560  4.673485756e+00  3.094280769e-03  2.677486116e+00  3.297748215e-01         0
   0.50000   0.90000  1300.000  4152.915  5.956220443e+00  2.786980218e-03  2.780383972e+00  2.700760800e-01         0
   0.50000   0.90000  1300.000  4149.759  7.586473368e+00  2.529633867e-03  2.890396256e+00  2.232454156e-01         0
   0.50000   0.90000  1300.000  4146.965  9.669297363e+00  2.314869843e-03  3.009691810e+00  1.859163507e-01         0
   0.50000   0.90000  1300.000  4144.445  1.231619560e+01  2.131450882e-03  3.136994955e+00  1.558098123e-01         0
   0.50000   0.90000  1300.000  4127.761  1.569505444e+01  1.963970714e-03  3.269873888e+00  1.300903807e-01         0
   0.50000   0.90000  1300.000  4085.220  1.999574367e+01  1.804069624e-03  3.404936983e+00  1.074632158e-01         0

   0.50000   1.00000  1300.000  3041.012  2.084407713e-01  4.347675485e-28  1.686910336e+00  1.032552924e+00         2
   0.50000   1.00000  1300.000  3404.912  2.532966825e-01  4.590187552e-28  1.676840020e+00  8.881876148e-01         2
   0.50000   1.00000  1300.000  4277.489  3.229635978e-01  5.251467517e-28  1.682215762e+00  1.056550323e+00         2
   0.50000   1.00000  1300.000  4500.000  4.099436933e-01  6.060639698e-28  1.690602720e+00  1.480093945e+00         2
   0.50000   1.00000  1300.000  4422.886  5.255718449e-01  7.630877945e-28  1.738598599e+00  4.490568880e+00         2
   0.50000   1.00000  1300.000  4500.000  6.720869486e-01  6.954401961e-28  1.790048641e+00  1.416878125e+00         2
   0.50000   1.00000  1300.000  4500.000  8.488727723e-01  1.236668880e-27  2.443559414e+00  2.465653387e+00         2
   0.50000   1.00000  1300.000  4253.083  1.091483973e+00  7.580875902e-03  2.466673475e+00  2.160175174e+00         1
   0.50000   1.00000  1300.000  4206.937  1.390645236e+00  7.177604355e-03  2.467410570e+00  1.405046469e+00         1
   0.50000   1.00000  1300.000  4187.524  1.772360638e+00  6.618872376e-03  2.499404176e+00  1.014586182e+00         1
   0.50000   1.00000  1300.000  4176.564  2.258273886e+00  5.649661003e-03  2.550656975e+00  7.505363339e-01         0
   0.50000   1.00000  1300.000  4168.932  2.877111769e+00  4.735321346e-03  2.616698568e+00  5.711444426e-01         0
   0.50000   1.00000  1300.000  4163.044  3.666590617e+00  4.090556669e-03  2.696131634e+00  4.486114382e-01         0
   0.50000   1.00000  1300.000  4158.324  4.671657193e+00  3.617054821e-03  2.787573758e+00  3.603720100e-01         0
   0.50000   1.00000  1300.000  4154.417  5.955271923e+00  3.241478419e-03  2.890569105e+00  2.937562940e-01         0
   0.50000   1.00000  1300.000  4151.082  7.584894497e+00  2.930741876e-03  3.002028754e+00  2.420519385e-01         0
   0.50000   1.00000  1300.000  4148.158  9.662858311e+00  2.670356808e-03  3.122798713e+00  2.010408754e-01         0
   0.50000   1.00000  1300.000  4145.526  1.232548135e+01  2.447795010e-03  3.253303881e+00  1.678954321e-01         0
   0.50000   1.00000  1300.000  4143.119  1.570216698e+01  2.251786672e-03  3.390599396e+00  1.409091407e-01         0
   0.50000   1.00000  1300.000  4103.116  2.000449717e+01  2.060543926e-03  3.527878815e+00  1.162812262e-01         1

   0.60000   0.00000   400.000   400.000  2.000000000e-01  0.000000000e+00  5.785978393e-01  0.000000000e+00         0
   0.60000   0.00000   400.000   400.000  2.548549971e-01  0.000000000e+00  6.226174340e-01  0.000000000e+00         0
   0.60000   0.00000   400.000   400.000  3.247553478e-01  0.000000000e+00  6.692873679e-01  0.000000000e+00         0
   0.60000   0.00000   400.000   400.000  4.138276162e-01  0.000000000e+00  7.171522875e-01  0.000000000e+00         0
   0.60000   0.00000   400.000   400.000  5.273301797e-01  0.000000000e+00  7.692315297e-01  0.000000000e+00         0
   0.60000   0.00000   400.000   400.000  6.719636573e-01  0.000000000e+00  8.257990343e-01  0.000000000e+00         0
   0.60000   0.00000   400.000   400.000  8.562664797e-01  0.000000000e+00  8.870680572e-01  0.000000000e+00         0
   0.60000   0.00000   400.000   400.000  1.091118956e+00  0.000000000e+00  9.476438147e-01  0.000000000e+00         0
   0.60000   0.00000   400.000   400.000  1.390385592e+00  0.000000000e+00  1.012712318e+00  0.000000000e+00         0
   0.60000   0.00000   400.000   400.000  1.771733581e+00  0.000000000e+00  1.082681100e+00  0.000000000e+00         0
   0.60000   0.00000   400.000   400.000  2.257675783e+00  0.000000000e+00  1.157628670e+00  0.000000000e+00         0
   0.60000   0.00000   400.000   400.000  2.876899777e+00  0.000000000e+00  1.232251011e+00  0.000000000e+00         0
   0.60000   0.00000   400.000   400.000  3.665961422e+00  0.000000000e+00  1.310254926e+00  0.000000000e+00         0
   0.60000   0.00000   400.000   400.000  4.671442938e+00  0.000000000e+00  1.392841461e+00  0.000000000e+00         0
   0.60000   0.00000   400.000   400.000  5.952702883e+00  0.000000000e+00  1.479907973e+00  0.000000000e+00         0
   0.60000   0.00000   400.000   400.000  7.585380381e+00  0.000000000e+00  1.568597857e+00  0.000000000e+00         0
   0.60000   0.00000   400.000   400.000  9.665860477e+00  0.000000000e+00  1.657260532e+00  0.000000000e+00         0
   0.60000   0.00000   400.000   400.000  1.231696422e+01  0.000000000e+00  1.750340676e+00  0.000000000e+00         0
   0.60000   0.00000   400.000   400.000  1.569519941e+01  0.000000000e+00  1.848090015e+00  0.000000000e+00         0
   0.60000   0.00000   400.000   400.000  2.000000000e+01  0.000000000e+00  1.948046042e+00  0.000000000e+00         0

   0.60000   0.10000   400.000  2852.085  2.100606350e-01  1.171363057e-03  9.247550346e-01  9.316616373e-01         1
   0.60000   0.10000   400.000  2742.912  2.550252987e-01  1.046224020e-03  9.378231017e-01  6.660934770e-01         1
   0.60000   0.10000   400.000  2675.096  3.248824836e-01  8.800965527e-04  9.644367464e-01  4.729471102e-01         0
   0.60000   0.10000   400.000  2610.150  4.139691021e-01  7.401050506e-04  9.956514881e-01  3.488752991e-01         0
   0.60000   0.10000   400.000  2560.628  5.276317396e-01  6.493580165e-04  1.034032169e+00  2.701132744e-01         0
   0.60000   0.10000   400.000  2525.220  6.723661037e-01  5.884868686e-04  1.079006468e+00  2.165873461e-01         0
   0.60000   0.10000   400.000  2479.420  8.564798990e-01  5.408781842e-04  1.127971892e+00  1.755600837e-01         0
   0.60000   0.10000   400.000  2437.767  1.091367215e+00  5.045165813e-04  1.182114037e+00  1.444627850e-01         0
   0.60000   0.10000   400.000  2406.223  1.391214137e+00  4.787246354e-04  1.243308794e+00  1.209763946e-01         0
   0.60000   0.10000   400.000  2380.900  1.772358673e+00  4.585972368e-04  1.310494828e+00  1.025055825e-01         0
   0.60000   0.10000   400.000  2350.976  2.258312697e+00  4.405575094e-04  1.382770557e+00  8.706866589e-02         0
   0.60000   0.10000   400.000  2315.254  2.878136994e+00  4.233100302e-04  1.459740727e+00  7.395183138e-02         0
   0.60000   0.10000   400.000  2285.108  3.666943632e+00  4.145920603e-04  1.542591025e+00  6.346845576e-02         0
   0.60000   0.10000   400.000  2259.749  4.673803891e+00  4.084297157e-04  1.632620384e+00  5.481534904e-02         0
   0.60000   0.10000   400.000  2237.758  5.954923247e+00  4.002283178e-04  1.727436621e+00  4.740239002e-02         0
   0.60000   0.10000   400.000  2215.771  7.587366013e+00  3.907727684e-04  1.827938659e+00  4.099166657e-02         0
   0.60000   0.10000   400.000  2179.433  9.668692989e+00  3.808195864e-04  1.934248607e+00  3.521951893e-02         0
